212.527;213.413;214.299;214.299;214.886;214;214;214;214.886;214.886;214.587;214.587;214.587;214.587;214.587;214.587;216.06;216.06;216.06;216.06;216.06;216.06;216.06;216.06;217.832;216.946;216.946;216.06;215.174;214.288;214.288;213.402;213.989;215.174;212.228;206.624;205.738;202.493;184.197;163.819;115.1;79.073;77.301;66.968;74.654;90.303;102.408;64.31;66.082;100.636;118.356;102.696;85.552;72.849;61.032;52.46;58.95;76.67;69.881;71.653;78.442;72.838;77.567;83.481;84.378;84.09;86.449;87.933;87.634;86.46;85.574;85.275;83.204;79.35;71.365;64.864;62.195;60.124;60.7;61.287;58.618;59.216;61.309;69.604;81.144;98.011;121.368;138.822;139.42;148.291;162.168;168.957;169.533;168.935;176.311;188.405;184.828;186.589;187.763;189.823;189.812;182.724;172.38;163.52;161.748;190.986;185.382;172.69;158.813;151.448;172.413;178.327;142.887;143.186;139.642;144.659;143.762;139.332;134.304;108.898;111.844;121.59;131.624;147.561;140.761;124.813;140.761;158.193;161.161;158.514;145.224;144.05;146.719;151.448;160.618;153.541;173.033;173.919;176.577;180.42;185.138;187.796;189.568;190.753;189.269;191.041;192.813;192.813;191.927;191.041
213.413;214.299;214.299;215.185;214.886;214.886;214.886;214;214.886;214.886;214.587;214.587;214.587;214.587;214.587;214.587;216.946;216.946;216.946;216.946;216.946;216.946;216.946;216.946;217.832;217.832;216.946;216.06;216.06;215.174;215.174;214.875;210.744;212.228;208.396;204.852;204.265;196.889;165.591;133.994;95.907;77.301;64.31;81.144;77.899;100.049;82.916;50.134;79.372;109.496;110.382;84.09;67.832;59.559;56.602;61.918;73.425;91.145;73.724;66.049;77.268;72.838;74.621;81.122;85.563;88.221;89.705;90.303;88.243;87.357;89.129;90.015;90.303;85.574;77.589;70.49;64.875;62.206;60.135;60.711;62.749;58.917;56.868;56.602;64.011;84.71;118.71;147.97;149.753;148.579;156.852;167.185;166;162.445;168.935;184.573;188.095;191.617;195.748;199.281;199.27;187.154;163.52;142.256;149.344;187.442;175.924;158.802;141.093;125.743;138.147;134.315;140.528;159.134;163.564;162.678;149.089;134.016;125.444;105.066;118.932;124.248;132.499;149.333;144.305;126.585;143.707;160.84;162.036;155.845;141.669;140.794;160.297;182.458;196.346;198.129;179.523;178.648;178.648;178.947;178.05;176.577;174.805;175.093;172.435;170.663;168.891;168.005;168.005;168.005
214.299;214.299;214.886;215.772;215.772;215.772;214.886;214.886;215.473;215.473;215.473;215.473;215.174;215.174;215.174;215.473;217.832;217.832;217.832;217.832;217.832;217.832;217.832;217.832;217.832;217.832;216.946;216.946;216.946;216.06;216.06;214.587;210.456;209.282;205.738;203.678;201.031;184.795;144.626;105.354;79.959;71.398;58.994;82.03;91.776;97.092;71.398;63.125;96.217;105.675;93.559;69.925;59.282;53.368;58.086;75.507;89.384;97.059;72.55;65.761;78.763;77.29;77.888;84.976;86.46;89.705;92.961;93.559;92.086;91.499;94.157;96.815;95.342;91.787;86.172;80.845;74.632;69.017;63.989;63.679;68.065;65.108;58.042;54.232;55.14;72.594;111.6;145.888;164.804;154.482;151.835;159.809;164.527;161.57;165.402;176.61;188.405;193.699;199.303;205.494;206.956;191.296;158.215;129.852;134.57;163.52;161.748;169.434;181.55;160.585;128.401;96.217;158.248;182.768;188.084;183.643;168.282;150.551;141.093;125.145;133.695;129.265;125.411;136.929;133.374;118.6;129.819;139.576;149.632;145.213;133.108;126.618;146.121;161.194;157.362;155.601;166.233;167.418;169.19;171.261;173.321;173.321;173.321;173.321;186.611;185.725;185.725;187.497;190.155;191.927
214.299;215.185;215.772;215.772;216.658;215.772;215.772;215.772;215.473;215.473;215.473;215.473;215.174;215.174;215.174;215.473;217.533;217.832;217.832;217.832;217.832;217.832;217.832;217.832;217.832;217.832;217.832;217.832;216.946;216.946;216.946;215.473;211.054;208.396;205.45;202.504;192.769;167.374;123.96;87.047;76.714;69.626;74.056;82.03;105.952;82.03;76.703;84.389;103.604;93.581;78.796;66.093;59.293;55.45;64.587;80.535;105.044;98.255;71.088;69.316;81.432;79.372;80.557;83.215;89.716;93.26;95.918;97.402;96.228;96.527;99.484;102.441;99.484;97.125;94.157;89.716;85.275;79.66;72.86;72.838;71.609;70.712;64.831;60.124;56.901;66.968;100.957;132.587;168.049;160.385;155.368;157.151;162.467;165.114;165.114;167.462;181.317;189.867;197.542;204.32;207.554;197.498;169.733;143.142;153.176;175.326;187.431;204.276;224.067;197.498;141.68;115.41;141.115;166.82;167.706;163.276;160.308;148.79;141.093;126.917;131.923;126.009;115.665;122.742;123.03;114.17;122.731;126.275;129.542;131.624;132.809;135.766;170.331;196.922;190.731;194.873;191.329;192.226;196.069;200.798;206.103;209.647;212.892;213.778;202.559;203.445;204.331;206.989;209.647;210.533
214.886;214.886;215.772;216.658;216.658;216.658;216.658;215.772;215.473;215.473;215.473;215.473;215.174;215.174;215.174;215.473;218.419;218.718;218.718;218.718;218.718;218.718;218.718;218.718;217.832;217.832;217.832;217.832;217.832;217.832;217.832;216.359;211.054;207.521;205.162;200.145;180.066;144.925;105.066;80.856;79.372;70.811;89.118;94.434;97.081;73.159;85.851;97.679;98.598;80.302;68.474;62.56;57.532;62.549;76.116;83.791;107.713;90.879;69.028;76.127;84.4;80.269;84.112;84.112;96.217;97.103;98.587;99.772;100.658;101.555;101.854;102.751;103.039;101.555;99.772;96.228;93.26;87.058;83.204;82.883;81.654;79.284;74.566;67.5;58.961;64.31;95.342;127.847;157.406;163.331;166.587;160.695;161.282;164.239;163.353;160.684;178.67;190.764;201.972;206.391;211.696;212.272;201.629;188.328;205.45;209.88;220.213;214.022;210.777;170.918;108.012;111.866;157.949;186.611;186.899;175.381;167.097;147.605;133.706;119.53;118.633;121.28;116.252;121.856;122.731;118.888;129.808;129.819;133.086;138.125;140.783;141.968;180.077;209.326;199.591;207.277;210.821;210.234;208.761;206.989;205.804;205.217;205.206;204.331;207.288;208.174;209.06;209.06;208.174;206.402
214.886;215.772;215.772;216.658;216.658;216.658;216.658;216.658;215.473;215.473;215.473;215.473;215.473;215.473;215.174;215.473;218.419;218.718;218.718;218.718;218.718;218.718;218.718;218.718;217.832;217.832;217.832;217.832;216.359;216.359;216.359;215.185;208.695;205.461;205.162;195.427;166.776;124.846;92.363;78.486;71.697;67.854;87.933;109.197;71.974;71.974;88.808;102.696;94.456;73.203;63.158;56.956;52.814;67.865;87.357;88.531;94.733;73.469;60.478;79.084;86.183;82.938;92.684;92.684;98.886;99.772;100.071;100.669;101.854;102.452;103.637;103.637;106.882;104.523;101.267;99.185;95.342;91.499;87.357;88.52;89.661;84.622;74.588;66.625;58.075;62.826;95.043;129.32;144.105;166.565;176.621;166.886;160.097;164.239;162.179;156.265;162.146;179.257;190.476;195.482;201.961;212.283;216.702;216.392;212.837;196.889;202.205;186.855;183.023;140.794;69.626;86.759;162.379;205.206;213.18;199.591;178.316;150.252;132.532;123.074;112.431;125.422;125.411;128.357;125.101;120.671;131.591;132.189;128.955;140.185;150.23;152.6;191.296;217.001;199.292;204.32;203.434;204.032;204.619;205.505;208.462;210.533;214.365;215.262;209.06;210.245;211.718;210.245;209.06;207.587
217.832;217.832;217.832;218.718;218.718;218.718;218.718;218.718;218.718;218.718;218.718;218.718;218.718;218.718;218.419;218.419;219.017;219.017;220.191;220.191;220.778;220.778;221.077;221.077;218.12;217.832;217.533;217.245;216.957;216.071;212.826;210.766;212.538;205.461;206.635;185.969;140.484;106.229;89.694;75.23;64.897;79.671;102.995;89.705;63.413;82.019;107.414;96.195;88.819;74.067;57.532;66.093;62.261;69.05;97.701;93.271;75.85;71.121;70.534;77.622;88.254;92.684;97.114;100.37;100.968;101.854;102.751;104.523;105.11;104.523;103.637;103.637;105.409;104.523;103.637;101.865;99.196;94.179;87.977;86.781;84.976;84.378;76.404;70.501;63.413;61.652;86.471;123.993;137.892;142.632;158.591;174.262;171.615;157.162;153.33;161.891;149.764;163.331;182.812;201.407;211.729;215.55;221.143;228.22;223.48;214.62;201.33;198.971;191.307;154.394;119.253;115.709;182.159;214.055;207.853;209.614;188.35;147.882;139.908;120.416;123.063;122.476;122.465;121.878;123.639;126.297;131.912;135.157;142.245;134.869;150.23;169.733;200.754;202.825;211.386;211.984;207.266;206.679;208.739;208.75;209.935;211.12;211.718;211.718;210.832;210.832;212.006;210.832;212.006;210.832
217.832;217.832;217.832;218.718;218.718;218.718;218.718;218.718;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.017;219.017;220.191;220.191;220.778;220.778;221.077;221.077;219.006;217.832;217.533;216.37;216.658;214.598;212.239;210.467;203.977;208.119;199.259;165.591;123.351;95.896;79.35;62.826;68.142;89.417;91.477;73.757;72.273;87.922;97.369;95.01;86.748;72.871;63.125;69.925;63.723;74.665;103.604;92.396;71.431;69.659;73.79;82.938;91.798;94.168;98.587;100.957;101.566;102.751;103.637;105.409;106.295;106.295;106.295;105.409;107.181;106.295;104.523;102.751;99.207;94.777;89.461;88.276;86.183;86.471;79.671;71.697;62.25;58.119;81.454;118.677;124.292;128.445;142.643;157.428;160.983;154.504;152.156;156.287;144.16;154.183;175.436;201.706;217.344;221.165;225.285;232.661;231.465;231.753;228.807;231.764;235.02;230.003;223.801;228.231;208.44;227.633;220.246;225.562;222.018;200.743;190.111;173.277;158.802;157.329;154.66;148.458;143.142;139.897;139.897;139.897;145.8;138.712;147.572;168.847;212.272;217.887;212.87;202.526;208.141;207.853;208.739;209.924;209.935;210.533;210.832;211.718;212.892;212.892;212.892;212.892;212.892;212.892
217.832;217.832;218.718;218.718;218.718;218.718;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.017;218.718;219.017;219.017;220.49;220.49;221.077;221.077;219.006;217.832;217.533;216.37;216.658;214.598;211.353;209.581;203.091;213.136;191.285;142.256;106.517;88.808;74.034;61.054;81.432;98.277;80.845;62.239;83.204;92.651;85.851;92.352;85.264;68.441;65.783;72.284;66.381;86.183;112.464;91.51;70.246;73.203;81.465;90.037;95.94;97.424;100.957;102.441;105.11;105.409;106.295;108.067;108.953;108.953;108.067;108.067;108.953;108.067;105.409;103.637;101.865;98.321;93.891;93.293;90.026;90.901;84.4;76.426;66.392;59.603;78.209;111.589;110.714;117.525;131.125;142.953;150.063;152.444;153.042;152.743;150.949;149.166;163.32;189.59;208.772;214.365;221.143;230.878;231.753;235.297;241.2;238.553;230.878;232.063;235.906;233.547;238.265;238.564;227.633;222.317;228.22;232.351;232.052;232.938;232.938;231.166;227.91;221.121;213.147;206.059;202.515;200.743;196.601;194.829;192.47;189.236;215.816;212.571;211.098;213.457;210.212;209.913;209.038;209.924;211.109;211.707;212.006;212.305;213.479;213.479;213.479;213.479;213.479;213.479
218.718;218.718;218.718;218.718;218.718;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.903;219.903;221.376;221.376;221.963;221.963;219.006;218.718;218.419;216.37;216.658;214.598;211.353;208.407;204.276;208.418;174.75;122.177;94.412;82.307;72.273;71.686;95.608;94.733;75.529;69.327;89.705;91.178;82.606;90.58;83.193;65.772;66.957;71.099;70.512;97.989;115.709;84.71;71.719;76.16;86.493;92.994;96.538;97.723;103.327;105.697;106.295;107.181;108.067;109.839;109.839;109.839;109.839;108.953;109.839;108.067;106.295;104.523;102.751;100.979;97.435;97.723;92.983;92.086;85.286;78.497;71.708;65.805;79.095;104.501;101.566;114.867;128.467;136.463;142.975;149.786;151.27;147.726;156.265;148.568;155.346;177.186;191.052;188.97;186.589;192.78;195.427;196.9;209.891;216.691;210.788;220.534;232.938;230.291;222.915;229.117;237.379;230.878;234.422;237.08;228.807;234.411;229.981;232.052;234.71;235.596;236.77;237.069;237.069;237.656;220.235;229.981;233.824;222.904;229.992;209.027;205.195;215.528;212.283;211.984;211.098;210.223;211.408;211.707;212.305;213.191;213.479;213.18;213.18;213.18;213.18;213.18
218.718;218.718;218.718;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.604;219.903;219.903;221.376;221.376;221.664;221.664;219.892;218.718;218.419;216.37;215.772;213.712;211.353;207.521;203.102;190.997;152.301;109.474;89.683;77.578;74.632;85.862;99.152;77.301;72.882;84.4;86.161;84.09;87.335;90.58;81.122;62.516;64.886;70.202;76.415;105.664;110.991;77.334;74.676;81.177;88.564;92.407;95.065;98.908;104.811;108.953;107.181;107.192;108.078;108.964;109.85;108.964;108.964;108.078;108.078;107.192;105.42;104.534;103.648;100.99;98.332;98.321;97.712;93.271;82.927;77.91;76.437;69.648;76.138;93.282;91.521;109.85;126.108;132.332;136.485;142.997;145.367;143.883;151.237;146.497;152.688;172.756;181.306;170.364;159.422;157.639;133.706;118.932;121.59;129.564;125.433;130.749;143.153;144.05;163.254;171.239;183.931;184.518;194.851;205.483;206.369;217.876;223.192;225.85;228.508;230.28;230.867;232.052;232.938;233.824;237.368;237.368;236.781;228.22;227.932;199.879;200.765;217.599;216.115;214.055;213.169;212.283;212.881;214.066;214.365;214.952;214.653;214.055;214.055;214.055;214.055;214.055
218.718;218.718;219.604;219.604;219.604;219.604;220.49;220.49;220.49;220.49;220.49;220.49;220.49;220.49;220.49;220.49;219.604;219.604;219.903;219.903;221.376;221.376;221.664;221.664;219.892;219.604;218.419;216.071;215.772;213.712;210.467;207.222;201.042;174.163;136.353;107.414;92.053;81.133;82.019;94.423;90.292;64.011;75.54;91.787;76.415;78.187;95.608;90.58;74.92;62.505;66.647;69.017;82.318;108.023;100.647;76.736;78.508;84.134;89.749;92.706;95.364;99.506;106.882;108.366;106.893;108.078;108.964;109.85;109.85;109.85;108.964;108.078;108.078;107.192;106.306;105.42;104.534;102.762;100.104;98.62;99.783;94.755;83.824;79.095;77.622;70.833;72.306;84.721;87.689;104.833;123.162;131.446;134.713;140.339;144.481;145.068;148.291;145.312;148.258;160.352;170.973;174.207;178.914;184.219;194.541;176.223;167.363;167.363;157.329;141.968;129.265;121.302;110.692;110.991;99.174;92.972;99.761;107.724;114.812;119.829;124.259;129.863;138.723;149.654;159.4;170.032;178.892;184.208;191.595;185.991;212.582;228.231;216.126;178.615;192.791;224.687;219.072;218.186;215.24;214.354;214.066;214.952;215.251;216.137;214.653;214.354;214.055;214.354;214.055;214.354
219.604;219.604;219.604;219.604;219.604;220.49;220.49;220.49;220.49;220.49;220.49;220.49;220.49;220.49;220.49;220.49;219.604;219.604;219.604;219.903;221.376;221.376;221.664;221.664;220.778;219.604;218.419;216.071;215.772;213.712;210.168;206.048;194.84;159.4;127.792;108.3;94.711;87.036;88.221;89.993;82.318;71.099;84.4;86.471;66.68;76.127;96.206;86.449;67.821;63.391;69.593;69.604;88.221;105.952;91.488;83.525;81.764;87.379;92.706;94.19;97.734;102.762;107.48;106.605;106.605;107.491;108.377;109.263;109.263;109.263;108.377;107.491;106.605;106.605;106.605;106.605;105.719;103.061;99.517;97.446;96.538;95.054;87.368;80.878;77.035;69.659;72.904;85.319;89.76;101.289;114.889;127.016;131.756;136.496;139.752;142.41;145.334;145.024;144.127;148.546;159.754;178.936;199.591;213.169;214.332;214.919;213.435;217.865;222.295;206.646;180.952;164.716;182.458;199.303;188.372;183.942;169.467;139.332;125.743;108.909;106.251;106.24;103.582;100.038;96.494;95.907;96.793;97.679;94.146;102.419;178.327;235.917;224.1;170.652;186.888;221.442;222.029;220.257;218.485;216.713;215.838;215.838;217.023;217.909;215.55;215.251;214.952;215.251;214.952;215.251
